sample_time,tasks_completed,work_in_process
0,0,1
5,1,2
10,1,4
15,3,5
20,5,5
25,8,5
30,10,5
35,11,7
40,12,8
45,12,11
50,13,12
55,15,13
60,17,13
65,18,15
70,20,15
75,22,16
80,25,15
85,29,14
90,31,14
95,33,15
100,34,16
105,37,16
110,41,14
115,42,16
120,43,17
125,44,19
130,45,20
135,47,21
140,51,19
