sample_time,tasks_completed,work_in_process
0,0,1
5,0,3
10,0,5
15,3,5
20,4,6
25,9,4
30,9,6
35,13,5
40,15,5
45,17,6
50,20,5
55,22,6
60,24,6
65,29,4
70,29,6
75,30,8
80,30,10
85,32,11
90,34,11
95,35,13
100,37,13
105,37,16
110,41,14
115,42,16
120,43,17
125,44,19
130,48,17
135,50,18
140,52,18
