sample_time,tasks_completed,work_in_process
0,0,1
5,0,3
10,1,4
15,2,6
20,4,6
25,5,8
30,7,8
35,10,8
40,12,8
45,15,8
50,18,7
55,21,7
60,22,8
65,25,8
70,26,9
75,27,11
80,30,10
85,31,12
90,31,14
95,34,14
100,36,14
105,40,13
110,41,14
115,46,12
120,46,14
125,47,16
130,48,17
135,50,18
140,53,17
