sample_time,tasks_completed,work_in_process
0,0,1
5,0,3
10,1,4
15,1,7
20,3,7
25,9,4
30,11,4
35,12,6
40,15,5
45,17,6
50,19,6
55,19,9
60,19,11
65,21,12
70,22,13
75,26,12
80,26,14
85,30,13
90,31,14
95,33,15
100,37,13
105,38,15
110,42,13
115,48,10
120,50,10
125,50,13
130,50,15
135,51,17
140,53,17
