sample_time,tasks_completed,work_in_process
0,0,1
5,0,3
10,3,2
15,4,4
20,5,5
25,7,6
30,8,7
35,9,9
40,13,7
45,13,10
50,16,9
55,18,10
60,19,11
65,21,12
70,22,13
75,23,15
80,23,17
85,24,19
90,24,21
95,26,22
100,27,23
105,29,24
110,32,23
115,35,23
120,37,23
125,40,23
130,41,24
135,44,24
140,48,22
