sample_time,tasks_completed,work_in_process
0,0,1
5,0,3
10,1,4
15,2,6
20,4,6
25,7,6
30,11,4
35,12,6
40,16,4
45,17,6
50,19,6
55,20,8
60,25,5
65,26,7
70,27,8
75,28,10
80,29,11
85,31,12
90,36,9
95,38,10
100,40,10
105,42,11
110,43,12
115,45,13
120,48,12
125,51,12
130,55,10
135,57,11
140,60,10
