sample_time,tasks_completed,work_in_process
0,0,1
5,0,3
10,0,5
15,1,7
20,2,8
25,3,10
30,3,12
35,6,12
40,9,11
45,9,14
50,10,15
55,10,18
60,10,20
65,11,22
70,11,24
75,11,27
80,13,27
85,14,29
90,16,29
95,17,31
100,19,31
105,21,32
110,21,34
115,24,34
120,26,34
125,26,37
130,27,38
135,27,41
140,29,41
