sample_time,tasks_completed,work_in_process
0,0,1
5,0,3
10,0,5
15,1,7
20,1,9
25,1,12
30,3,12
35,6,12
40,6,14
45,7,16
50,8,17
55,8,20
60,10,20
65,10,23
70,15,20
75,17,21
80,20,20
85,21,22
90,21,24
95,21,27
100,21,29
105,24,29
110,27,28
115,30,28
120,33,27
125,35,28
130,36,29
135,38,30
140,39,31
