sample_time,tasks_completed,work_in_process
0,0,1
5,0,3
10,2,3
15,3,5
20,4,6
25,4,9
30,6,9
35,7,11
40,11,9
45,12,11
50,16,9
55,17,11
60,18,12
65,19,14
70,22,13
75,26,12
80,26,14
85,26,17
90,28,17
95,29,19
100,30,20
105,30,23
110,33,22
115,33,25
120,34,26
125,35,28
130,37,28
135,40,28
140,41,29
