sample_time,tasks_completed,work_in_process
0,0,1
5,0,3
10,0,5
15,2,6
20,3,7
25,6,7
30,7,8
35,7,11
40,7,13
45,8,15
50,11,14
55,12,16
60,13,17
65,17,16
70,20,15
75,22,16
80,25,15
85,27,16
90,29,16
95,30,18
100,32,18
105,35,18
110,37,18
115,40,18
120,44,16
125,46,17
130,51,14
135,54,14
140,56,14
