sample_time,tasks_completed,work_in_process
0,0,1
5,0,3
10,0,5
15,3,5
20,5,5
25,6,7
30,8,7
35,9,9
40,12,8
45,15,8
50,17,8
55,19,9
60,22,8
65,24,9
70,27,8
75,29,9
80,30,10
85,32,11
90,35,10
95,37,11
100,39,11
105,41,12
110,44,11
115,45,13
120,49,11
125,50,13
130,52,13
135,54,14
140,56,14
