sample_time,tasks_completed,work_in_process
0,0,1
5,0,3
10,0,5
15,1,7
20,4,6
25,5,8
30,6,9
35,10,8
40,11,9
45,12,11
50,13,12
55,15,13
60,19,11
65,21,12
70,24,11
75,27,11
80,28,12
85,30,13
90,32,13
95,34,14
100,36,14
105,38,15
110,38,17
115,40,18
120,41,19
125,43,20
130,47,18
135,51,17
140,54,16
