sample_time,tasks_completed,work_in_process
0,0,1
5,0,3
10,0,5
15,1,7
20,3,7
25,4,9
30,7,8
35,7,11
40,8,12
45,12,11
50,15,10
55,18,10
60,21,9
65,22,11
70,24,11
75,24,14
80,27,13
85,27,16
90,30,15
95,33,15
100,33,17
105,34,19
110,36,19
115,39,19
120,42,18
125,44,19
130,45,20
135,48,20
140,51,19
