sample_time,tasks_completed,work_in_process
0,0,1
5,0,3
10,0,5
15,0,8
20,3,7
25,3,10
30,4,11
35,5,13
40,10,10
45,12,11
50,15,10
55,16,12
60,19,11
65,20,13
70,23,12
75,26,12
80,29,11
85,31,12
90,33,12
95,38,10
100,39,11
105,41,12
110,44,11
115,45,13
120,47,13
125,47,16
130,48,17
135,49,19
140,50,20
