sample_time,tasks_completed,work_in_process
0,0,1
5,0,3
10,1,4
15,3,5
20,6,4
25,7,6
30,11,4
35,11,7
40,12,8
45,15,8
50,18,7
55,20,8
60,21,9
65,21,12
70,22,13
75,24,14
80,26,14
85,27,16
90,31,14
95,33,15
100,36,14
105,37,16
110,41,14
115,42,16
120,43,17
125,47,16
130,49,16
135,51,17
140,52,18
