sample_time,tasks_completed,work_in_process
0,0,1
5,0,3
10,0,5
15,1,7
20,2,8
25,4,9
30,4,11
35,6,12
40,9,11
45,9,14
50,9,16
55,11,17
60,14,16
65,16,17
70,17,18
75,19,19
80,21,19
85,22,21
90,24,21
95,26,22
100,29,21
105,30,23
110,31,24
115,33,25
120,33,27
125,34,29
130,36,29
135,37,31
140,39,31
