sample_time,tasks_completed,work_in_process
0,0,1
5,0,3
10,1,4
15,3,5
20,5,5
25,8,5
30,11,4
35,12,6
40,14,6
45,16,7
50,19,6
55,25,3
60,26,4
65,27,6
70,29,6
75,33,5
80,37,3
85,38,5
90,41,4
95,42,6
100,44,6
105,47,6
110,49,6
115,51,7
120,53,7
125,56,7
130,59,6
135,60,8
140,62,8
