sample_time,tasks_completed,work_in_process
0,0,1
5,0,3
10,1,4
15,3,5
20,3,7
25,6,7
30,6,9
35,6,12
40,7,13
45,8,15
50,8,17
55,10,18
60,10,20
65,13,20
70,13,22
75,15,23
80,16,24
85,17,26
90,18,27
95,19,29
100,21,29
105,23,30
110,24,31
115,27,31
120,31,29
125,33,30
130,34,31
135,37,31
140,40,30
