sample_time,tasks_completed,work_in_process
0,0,1
5,0,3
10,1,4
15,3,5
20,4,6
25,7,6
30,8,7
35,9,9
40,11,9
45,15,8
50,18,7
55,20,8
60,22,8
65,23,10
70,24,11
75,27,11
80,31,9
85,31,12
90,33,12
95,35,13
100,37,13
105,41,12
110,43,12
115,45,13
120,46,14
125,47,16
130,48,17
135,52,16
140,54,16
