completion_time,task_id,start_time,process_time,num_operations
11.0,0,0.0,11.0,3
11.5,2,1.0,10.5,3
12.5,4,2.0,10.5,3
13.0,3,1.5,11.5,3
14.5,1,0.5,14.0,3
15.0,10,5.0,10.0,3
20.0,17,8.5,11.5,3
20.5,16,8.0,12.5,3
23.5,18,9.0,14.5,3
26.5,13,6.5,20.0,3
28.5,11,5.5,23.0,3
28.5,24,12.0,16.5,3
31.0,22,11.0,20.0,3
33.0,32,16.0,17.0,3
33.5,40,20.0,13.5,3
35.0,20,10.0,25.0,3
39.0,43,21.5,17.5,3
40.0,62,31.0,9.0,3
40.5,6,3.0,37.5,3
40.5,15,7.5,33.0,3
43.5,12,6.0,37.5,3
45.5,28,14.0,31.5,3
45.5,5,2.5,43.0,3
46.5,33,16.5,30.0,3
50.5,51,25.5,25.0,3
52.5,59,29.5,23.0,3
53.5,27,13.5,40.0,3
54.0,79,39.5,14.5,3
56.5,42,21.0,35.5,3
57.0,21,10.5,46.5,3
57.5,45,22.5,35.0,3
57.5,56,28.0,29.5,3
59.0,37,18.5,40.5,3
64.0,47,23.5,40.5,3
64.5,84,42.0,22.5,3
66.0,69,34.5,31.5,3
69.5,76,38.0,31.5,3
70.0,60,30.0,40.0,3
71.5,49,24.5,47.0,3
72.0,30,15.0,57.0,3
72.5,81,40.5,32.0,3
75.5,38,19.0,56.5,3
75.5,92,46.0,29.5,3
78.0,72,36.0,42.0,3
78.5,88,44.0,34.5,3
79.0,29,14.5,64.5,3
79.5,93,46.5,33.0,3
80.5,95,47.5,33.0,3
82.5,67,33.5,49.0,3
82.5,75,37.5,45.0,3
83.0,103,51.5,31.5,3
83.5,109,54.5,29.0,3
84.5,19,9.5,75.0,3
87.5,14,7.0,80.5,3
88.0,73,36.5,51.5,3
88.5,57,28.5,60.0,3
88.5,85,42.5,46.0,3
89.5,126,63.0,26.5,3
90.0,48,24.0,66.0,3
94.5,100,50.0,44.5,3
96.5,108,54.0,42.5,3
96.5,107,53.5,43.0,3
99.0,86,43.0,56.0,3
105.5,90,45.0,60.5,3
106.0,80,40.0,66.0,3
106.5,151,75.5,31.0,3
108.0,31,15.5,92.5,3
108.5,77,38.5,70.0,3
109.5,117,58.5,51.0,3
111.5,115,57.5,54.0,3
112.0,82,41.0,71.0,3
113.0,25,12.5,100.5,3
113.5,71,35.5,78.0,3
114.0,66,33.0,81.0,3
118.0,99,49.5,68.5,3
119.5,83,41.5,78.0,3
121.5,141,70.5,51.0,3
123.5,74,37.0,86.5,3
125.5,35,17.5,108.0,3
125.5,119,59.5,66.0,3
127.5,138,69.0,58.5,3
130.5,106,53.0,77.5,3
131.5,127,63.5,68.0,3
133.0,101,50.5,82.5,3
133.5,148,74.0,59.5,3
134.0,34,17.0,117.0,3
136.0,9,4.5,131.5,3
138.0,61,30.5,107.5,3
138.5,191,95.5,43.0,3
140.0,121,60.5,79.5,3
