completion_time,task_id,start_time,process_time,num_operations
8.5,0,0.0,8.5,3
9.0,3,1.5,7.5,3
10.0,4,2.0,8.0,3
10.5,5,2.5,8.0,3
16.5,7,3.5,13.0,3
17.0,1,0.5,16.5,3
20.5,27,13.5,7.0,3
21.5,10,5.0,16.5,3
22.5,8,4.0,18.5,3
23.5,11,5.5,18.0,3
25.0,6,3.0,22.0,3
26.0,18,9.0,17.0,3
27.5,16,8.0,19.5,3
28.0,33,16.5,11.5,3
28.5,22,11.0,17.5,3
32.5,12,6.0,26.5,3
33.0,19,9.5,23.5,3
33.0,38,19.0,14.0,3
34.0,20,10.0,24.0,3
35.5,2,1.0,34.5,3
35.5,46,23.0,12.5,3
37.0,13,6.5,30.5,3
41.5,26,13.0,28.5,3
45.0,17,8.5,36.5,3
45.5,56,28.0,17.5,3
47.0,57,28.5,18.5,3
50.5,44,22.0,28.5,3
51.5,41,20.5,31.0,3
51.5,24,12.0,39.5,3
53.0,31,15.5,37.5,3
54.5,23,11.5,43.0,3
56.0,32,16.0,40.0,3
57.5,47,23.5,34.0,3
62.5,59,29.5,33.0,3
62.5,61,30.5,32.0,3
62.5,21,10.5,52.0,3
64.5,94,47.0,17.5,3
65.0,70,35.0,30.0,3
65.5,43,21.5,44.0,3
67.0,37,18.5,48.5,3
68.0,96,48.0,20.0,3
71.5,84,42.0,29.5,3
73.5,29,14.5,59.0,3
74.0,42,21.0,53.0,3
76.0,30,15.0,61.0,3
77.5,85,42.5,35.0,3
83.5,52,26.0,57.5,3
84.0,50,25.0,59.0,3
85.0,9,4.5,80.5,3
86.0,64,32.0,54.0,3
87.0,69,34.5,52.5,3
87.5,34,17.0,70.5,3
88.0,45,22.5,65.5,3
91.0,28,14.0,77.0,3
94.5,109,54.5,40.0,3
95.5,100,50.0,45.5,3
95.5,143,71.5,24.0,3
96.5,51,25.5,71.0,3
98.5,25,12.5,86.0,3
100.5,103,51.5,49.0,3
103.5,48,24.0,79.5,3
105.0,60,30.0,75.0,3
105.0,62,31.0,74.0,3
105.5,88,44.0,61.5,3
107.0,108,54.0,53.0,3
108.5,58,29.0,79.5,3
109.0,67,33.5,75.5,3
109.5,92,46.0,63.5,3
113.0,120,60.0,53.0,3
113.5,104,52.0,61.5,3
113.5,74,37.0,76.5,3
115.0,68,34.0,81.0,3
120.0,87,43.5,76.5,3
125.0,89,44.5,80.5,3
128.0,79,39.5,88.5,3
129.5,119,59.5,70.0,3
130.5,102,51.0,79.5,3
130.5,155,77.5,53.0,3
132.0,36,18.0,114.0,3
132.5,35,17.5,115.0,3
133.5,140,70.0,63.5,3
136.5,111,55.5,81.0,3
136.5,39,19.5,117.0,3
137.0,132,66.0,71.0,3
139.5,146,73.0,66.5,3
