completion_time,task_id,start_time,process_time,num_operations
4.5,1,0.5,4.0,3
7.5,0,0.0,7.5,3
14.5,8,4.0,10.5,3
15.5,10,5.0,10.5,3
18.5,9,4.5,14.0,3
19.0,15,7.5,11.5,3
20.5,11,5.5,15.0,3
22.0,4,2.0,20.0,3
23.0,24,12.0,11.0,3
24.5,2,1.0,23.5,3
25.0,13,6.5,18.5,3
25.5,5,2.5,23.0,3
26.5,12,6.0,20.5,3
34.5,20,10.0,24.5,3
37.0,17,8.5,28.5,3
37.5,33,16.5,21.0,3
37.5,42,21.0,16.5,3
38.0,41,20.5,17.5,3
39.0,28,14.0,25.0,3
42.0,27,13.5,28.5,3
42.5,29,14.5,28.0,3
45.0,46,23.0,22.0,3
46.5,37,18.5,28.0,3
48.5,39,19.5,29.0,3
48.5,16,8.0,40.5,3
50.5,35,17.5,33.0,3
52.0,38,19.0,33.0,3
52.5,45,22.5,30.0,3
56.0,34,17.0,39.0,3
57.5,22,11.0,46.5,3
58.0,55,27.5,30.5,3
59.0,58,29.0,30.0,3
59.0,54,27.0,32.0,3
60.5,43,21.5,39.0,3
62.0,71,35.5,26.5,3
64.0,56,28.0,36.0,3
67.0,66,33.0,34.0,3
67.0,7,3.5,63.5,3
69.0,72,36.0,33.0,3
73.0,31,15.5,57.5,3
76.5,32,16.0,60.5,3
78.5,64,32.0,46.5,3
79.0,78,39.0,40.0,3
80.0,36,18.0,62.0,3
82.0,30,15.0,67.0,3
83.5,49,24.5,59.0,3
84.0,47,23.5,60.5,3
88.5,134,67.0,21.5,3
89.0,3,1.5,87.5,3
91.0,94,47.0,44.0,3
94.0,63,31.5,62.5,3
94.0,61,30.5,63.5,3
94.5,116,58.0,36.5,3
95.0,111,55.5,39.5,3
96.5,113,56.5,40.0,3
97.0,136,68.0,29.0,3
101.0,19,9.5,91.5,3
101.5,18,9.0,92.5,3
102.5,93,46.5,56.0,3
105.0,67,33.5,71.5,3
107.0,106,53.0,54.0,3
108.0,70,35.0,73.0,3
110.0,114,57.0,53.0,3
112.5,75,37.5,75.0,3
112.5,125,62.5,50.0,3
114.0,77,38.5,75.5,3
114.5,95,47.5,67.0,3
117.0,102,51.0,66.0,3
118.5,107,53.5,65.0,3
121.0,82,41.0,80.0,3
124.5,68,34.0,90.5,3
125.0,146,73.0,52.0,3
125.0,85,42.5,82.5,3
125.5,90,45.0,80.5,3
126.5,48,24.0,102.5,3
131.5,86,43.0,88.5,3
134.0,6,3.0,131.0,3
136.0,149,74.5,61.5,3
137.5,158,79.0,58.5,3
