completion_time,task_id,start_time,process_time,num_operations
6.0,3,1.5,4.5,3
12.5,8,4.0,8.5,3
13.0,17,8.5,4.5,3
17.0,11,5.5,11.5,3
17.0,0,0.0,17.0,3
18.0,6,3.0,15.0,3
19.5,13,6.5,13.0,3
20.0,14,7.0,13.0,3
25.5,15,7.5,18.0,3
27.5,27,13.5,14.0,3
29.5,31,15.5,14.0,3
32.5,22,11.0,21.5,3
32.5,21,10.5,22.0,3
34.5,9,4.5,30.0,3
38.5,38,19.0,19.5,3
45.0,23,11.5,33.5,3
46.0,28,14.0,32.0,3
47.5,61,30.5,17.0,3
48.5,20,10.0,38.5,3
49.5,65,32.5,17.0,3
51.5,30,15.0,36.5,3
52.5,33,16.5,36.0,3
53.5,18,9.0,44.5,3
54.5,10,5.0,49.5,3
56.0,58,29.0,27.0,3
56.0,39,19.5,36.5,3
56.5,45,22.5,34.0,3
58.5,36,18.0,40.5,3
59.0,41,20.5,38.5,3
60.0,7,3.5,56.5,3
62.0,53,26.5,35.5,3
62.5,34,17.0,45.5,3
63.0,50,25.0,38.0,3
63.5,42,21.0,42.5,3
63.5,46,23.0,40.5,3
64.5,49,24.5,40.0,3
65.5,67,33.5,32.0,3
67.0,1,0.5,66.5,3
67.0,96,48.0,19.0,3
70.5,5,2.5,68.0,3
72.0,64,32.0,40.0,3
73.5,83,41.5,32.0,3
75.5,48,24.0,51.5,3
75.5,19,9.5,66.0,3
82.5,75,37.5,45.0,3
82.5,12,6.0,76.5,3
83.5,94,47.0,36.5,3
87.0,70,35.0,52.0,3
89.5,16,8.0,81.5,3
91.0,29,14.5,76.5,3
92.0,86,43.0,49.0,3
94.5,26,13.0,81.5,3
96.5,114,57.0,39.5,3
98.0,78,39.0,59.0,3
100.0,77,38.5,61.5,3
100.5,120,60.0,40.5,3
102.0,72,36.0,66.0,3
102.5,71,35.5,67.0,3
105.0,66,33.0,72.0,3
106.0,4,2.0,104.0,3
107.0,68,34.0,73.0,3
110.0,56,28.0,82.0,3
111.0,59,29.5,81.5,3
111.5,54,27.0,84.5,3
115.5,124,62.0,53.5,3
116.0,74,37.0,79.0,3
117.0,105,52.5,64.5,3
117.0,125,62.5,54.5,3
118.0,89,44.5,73.5,3
120.0,63,31.5,88.5,3
120.5,80,40.0,80.5,3
121.0,44,22.0,99.0,3
123.0,32,16.0,107.0,3
123.5,37,18.5,105.0,3
125.5,103,51.5,74.0,3
127.5,90,45.0,82.5,3
128.0,146,73.0,55.0,3
130.0,99,49.5,80.5,3
134.0,97,48.5,85.5,3
136.0,131,65.5,70.5,3
137.5,143,71.5,66.0,3
140.5,104,52.0,88.5,3
