completion_time,task_id,start_time,process_time,num_operations
7,0,0,7,3
11,1,2,9,3
15,4,8,7,3
20,3,6,14,3
28,2,4,24,3
28,6,12,16,3
29,7,14,15,3
33,9,18,15,3
35,11,22,13,3
36,12,24,12,3
39,5,10,29,3
41,13,26,15,3
44,8,16,28,3
45,10,20,25,3
48,16,32,16,3
49,15,30,19,3
55,19,38,17,3
62,28,56,6,3
64,21,42,22,3
64,22,44,20,3
64,17,34,30,3
66,23,46,20,3
67,18,36,31,3
68,26,52,16,3
73,27,54,19,3
75,30,60,15,3
80,24,48,32,3
82,25,50,32,3
87,20,40,47,3
92,33,66,26,3
92,40,80,12,3
95,38,76,19,3
95,37,74,21,3
96,36,72,24,3
97,31,62,35,3
98,35,70,28,3
100,29,58,42,3
107,34,68,39,3
107,39,78,29,3
109,46,92,17,3
110,43,86,24,3
113,42,84,29,3
114,14,28,86,3
116,45,90,26,3
122,32,64,58,3
122,53,106,16,3
122,48,96,26,3
124,47,94,30,3
126,56,112,14,3
127,49,98,29,3
128,55,110,18,3
130,57,114,16,3
131,41,82,49,3
132,51,102,30,3
133,52,104,29,3
133,59,118,15,3
137,61,122,15,3
138,50,100,38,3
140,65,130,10,3
