completion_time,task_id,start_time,process_time,num_operations
9,0,0,9,3
10,1,2,8,3
12,2,4,8,3
16,4,8,8,3
23,3,6,17,3
25,9,18,7,3
28,8,16,12,3
31,5,10,21,3
33,7,14,19,3
35,10,20,15,3
36,6,12,24,3
38,12,24,14,3
42,13,26,16,3
43,14,28,15,3
47,11,22,25,3
51,17,34,17,3
53,18,36,17,3
53,15,30,23,3
55,19,38,17,3
56,16,32,24,3
61,26,52,9,3
62,20,40,22,3
68,23,46,22,3
70,21,42,28,3
71,25,50,21,3
72,30,60,12,3
73,22,44,29,3
75,27,54,21,3
77,29,58,19,3
78,35,70,8,3
79,32,64,15,3
80,24,48,32,3
84,28,56,28,3
88,38,76,12,3
92,34,68,24,3
96,33,66,30,3
96,31,62,34,3
96,40,80,16,3
98,43,86,12,3
99,37,74,25,3
101,36,72,29,3
105,39,78,27,3
107,41,82,25,3
110,46,92,18,3
115,44,88,27,3
122,50,100,22,3
127,51,102,25,3
128,59,118,10,3
129,56,112,17,3
131,60,120,11,3
134,49,98,36,3
135,52,104,31,3
136,53,106,30,3
137,61,122,15,3
137,45,90,47,3
137,47,94,43,3
