completion_time,task_id,start_time,process_time,num_operations
4,0,0,4,3
10,2,4,6,3
15,3,6,9,3
18,5,10,8,3
19,1,2,17,3
24,4,8,16,3
24,9,18,6,3
25,6,12,13,3
28,8,16,12,3
29,10,20,9,3
33,13,26,7,3
34,12,24,10,3
39,14,28,11,3
40,16,32,8,3
42,11,22,20,3
43,7,14,29,3
47,17,34,13,3
48,15,30,18,3
49,19,38,11,3
49,18,36,13,3
53,22,44,9,3
56,20,40,16,3
57,25,50,7,3
58,24,48,10,3
60,28,56,4,3
61,21,42,19,3
65,26,52,13,3
68,30,60,8,3
70,23,46,24,3
70,31,62,8,3
72,27,54,18,3
72,29,58,14,3
78,33,66,12,3
79,34,68,11,3
79,32,64,15,3
84,37,74,10,3
85,39,78,7,3
91,38,76,15,3
92,41,82,10,3
92,42,84,8,3
93,40,80,13,3
94,36,72,22,3
96,43,86,10,3
98,44,88,10,3
103,47,94,9,3
103,35,70,33,3
107,48,96,11,3
108,49,98,10,3
109,50,100,9,3
114,45,90,24,3
115,55,110,5,3
116,51,102,14,3
118,52,104,14,3
119,53,106,13,3
119,46,92,27,3
120,54,108,12,3
127,58,116,11,3
128,56,112,16,3
132,59,118,14,3
137,60,120,17,3
139,65,130,9,3
