completion_time,task_id,start_time,process_time,num_operations
6,1,2,4,3
11,0,0,11,3
13,3,6,7,3
17,4,8,9,3
19,2,4,15,3
21,7,14,7,3
23,8,16,7,3
26,5,10,16,3
27,6,12,15,3
30,9,18,12,3
33,10,20,13,3
36,14,28,8,3
37,13,26,11,3
37,11,22,15,3
38,12,24,14,3
39,15,30,9,3
42,17,34,8,3
43,16,32,11,3
45,18,36,9,3
46,19,38,8,3
49,20,40,9,3
50,21,42,8,3
51,23,46,5,3
56,25,50,6,3
58,22,44,14,3
59,24,48,11,3
59,26,52,7,3
64,29,58,6,3
65,28,56,9,3
68,32,64,4,3
69,30,60,9,3
71,27,54,17,3
74,31,62,12,3
81,34,68,13,3
83,33,66,17,3
84,37,74,10,3
85,35,70,15,3
85,39,78,7,3
87,36,72,15,3
91,40,80,11,3
93,42,84,9,3
96,43,86,10,3
97,44,88,9,3
99,41,82,17,3
100,45,90,10,3
101,47,94,7,3
104,48,96,8,3
105,38,76,29,3
107,49,98,9,3
109,46,92,17,3
109,50,100,9,3
110,52,104,6,3
115,53,106,9,3
119,55,110,9,3
122,51,102,20,3
122,54,108,14,3
123,57,114,9,3
126,56,112,14,3
127,58,116,11,3
130,61,122,8,3
131,62,124,7,3
132,63,126,6,3
134,65,130,4,3
138,59,118,20,3
