completion_time,task_id,start_time,process_time,num_operations
7,0,0,7,3
13,2,4,9,3
21,6,12,9,3
24,4,8,16,3
24,5,10,14,3
25,3,6,19,3
26,1,2,24,3
33,7,14,19,3
38,10,20,18,3
38,9,18,20,3
39,12,24,15,3
41,13,26,15,3
44,8,16,28,3
44,14,28,16,3
46,15,30,16,3
50,17,34,16,3
51,11,22,29,3
55,18,36,19,3
58,21,42,16,3
62,20,40,22,3
62,25,50,12,3
64,24,48,16,3
64,19,38,26,3
65,28,56,9,3
73,29,58,15,3
74,27,54,20,3
76,26,52,24,3
76,30,60,16,3
76,16,32,44,3
83,22,44,39,3
83,33,66,17,3
85,31,62,23,3
85,23,46,39,3
86,35,70,16,3
91,38,76,15,3
92,32,64,28,3
92,34,68,24,3
95,40,80,15,3
96,37,74,22,3
99,41,82,17,3
100,44,88,12,3
101,36,72,29,3
105,43,86,19,3
106,42,84,22,3
110,46,92,18,3
111,39,78,33,3
114,48,96,18,3
115,50,100,15,3
115,47,94,21,3
118,49,98,20,3
119,51,102,17,3
121,52,104,17,3
125,54,108,17,3
132,45,90,42,3
134,60,120,14,3
135,58,116,19,3
138,55,110,28,3
140,67,134,6,3
