completion_time,task_id,start_time,process_time,num_operations
4.0,5,1.0,3.0,3
4.2,6,1.2,3.0,3
5.6,8,1.5999999999999999,4.0,3
6.199999999999999,11,2.1999999999999997,3.9999999999999996,3
6.4,2,0.4,6.0,3
7.2,7,1.4,5.800000000000001,3
7.4,12,2.4,5.0,3
8.4,0,0.0,8.4,3
8.4,17,3.400000000000001,5.0,3
8.600000000000001,4,0.8,7.800000000000002,3
9.6,10,1.9999999999999998,7.6,3
9.600000000000001,14,2.8000000000000003,6.800000000000001,3
10.000000000000002,16,3.2000000000000006,6.800000000000001,3
10.200000000000003,26,5.200000000000002,5.000000000000001,3
11.600000000000001,43,8.600000000000001,3.0,3
12.0,18,3.600000000000001,8.399999999999999,3
12.0,1,0.2,11.8,3
12.000000000000004,38,7.600000000000004,4.3999999999999995,3
12.000000000000004,42,8.400000000000002,3.6000000000000014,3
12.8,33,6.600000000000003,6.1999999999999975,3
13.000000000000002,25,5.000000000000002,8.0,3
13.000000000000004,39,7.800000000000004,5.199999999999999,3
13.000000000000004,34,6.800000000000003,6.2,3
13.000000000000004,9,1.7999999999999998,11.200000000000003,3
13.8,13,2.6,11.200000000000001,3
14.600000000000005,37,7.400000000000004,7.200000000000001,3
14.8,3,0.6000000000000001,14.200000000000001,3
15.000000000000004,27,5.400000000000002,9.600000000000001,3
15.000000000000004,47,9.399999999999999,5.600000000000005,3
15.000000000000004,31,6.200000000000003,8.8,3
16.000000000000004,19,3.800000000000001,12.200000000000003,3
16.200000000000003,21,4.200000000000001,12.000000000000002,3
16.200000000000003,28,5.600000000000002,10.600000000000001,3
16.399999999999995,32,6.400000000000003,9.999999999999993,3
16.999999999999993,55,10.999999999999993,6.0,3
17.000000000000004,40,8.000000000000004,9.0,3
17.000000000000004,22,4.400000000000001,12.600000000000001,3
17.19999999999999,61,12.199999999999989,5.0,3
17.8,29,5.8000000000000025,11.999999999999998,3
17.8,30,6.000000000000003,11.799999999999997,3
17.999999999999993,59,11.79999999999999,6.200000000000003,3
18.19999999999999,35,7.0000000000000036,11.199999999999985,3
18.200000000000003,20,4.000000000000001,14.200000000000003,3
18.999999999999986,24,4.800000000000002,14.199999999999985,3
20.200000000000003,51,10.199999999999996,10.000000000000007,3
20.399999999999967,69,13.799999999999983,6.599999999999984,3
20.8,68,13.599999999999984,7.200000000000017,3
20.8,44,8.8,12.0,3
20.99999999999998,75,14.999999999999979,6.0,3
21.0,71,14.199999999999982,6.8000000000000185,3
21.000000000000004,52,10.399999999999995,10.600000000000009,3
22.0,54,10.799999999999994,11.200000000000006,3
22.000000000000004,23,4.600000000000001,17.400000000000002,3
22.000000000000004,36,7.200000000000004,14.8,3
22.000000000000004,50,9.999999999999996,12.000000000000007,3
22.59999999999996,53,10.599999999999994,11.999999999999964,3
22.99999999999998,84,16.799999999999972,6.200000000000006,3
22.999999999999993,48,9.599999999999998,13.399999999999995,3
23.0,15,3.0000000000000004,20.0,3
23.200000000000003,58,11.59999999999999,11.600000000000012,3
23.399999999999995,57,11.399999999999991,12.000000000000004,3
23.399999999999995,66,13.199999999999985,10.20000000000001,3
24.0,91,18.199999999999967,5.800000000000033,3
25.0,94,18.799999999999965,6.200000000000035,3
25.000000000000004,95,18.999999999999964,6.000000000000039,3
25.200000000000003,62,12.399999999999988,12.800000000000015,3
26.0,88,17.59999999999997,8.40000000000003,3
26.0,97,19.399999999999963,6.600000000000037,3
26.000000000000004,80,15.999999999999975,10.000000000000028,3
26.799999999999955,49,9.799999999999997,16.999999999999957,3
26.799999999999955,109,21.799999999999955,5.0,3
26.999999999999964,81,16.199999999999974,10.79999999999999,3
26.999999999999993,82,16.399999999999974,10.60000000000002,3
27.399999999999995,96,19.199999999999964,8.200000000000031,3
27.79999999999994,60,11.99999999999999,15.799999999999951,3
27.999999999999993,77,15.399999999999977,12.600000000000016,3
28.0,56,11.199999999999992,16.800000000000008,3
28.399999999999956,79,15.799999999999976,12.59999999999998,3
28.999999999999993,70,13.999999999999982,15.00000000000001,3
29.599999999999934,92,18.399999999999967,11.199999999999967,3
29.99999999999996,102,20.39999999999996,9.600000000000001,3
29.999999999999993,125,24.999999999999943,5.00000000000005,3
30.000000000000004,116,23.19999999999995,6.800000000000054,3
30.000000000000004,72,14.39999999999998,15.600000000000023,3
30.399999999999967,110,21.999999999999954,8.400000000000013,3
30.399999999999995,76,15.199999999999978,15.200000000000017,3
30.8,67,13.399999999999984,17.400000000000016,3
30.99999999999994,41,8.200000000000003,22.799999999999937,3
30.99999999999995,128,25.59999999999994,5.400000000000009,3
30.99999999999996,123,24.599999999999945,6.400000000000016,3
30.999999999999968,115,22.99999999999995,8.000000000000018,3
30.999999999999993,89,17.79999999999997,13.200000000000024,3
31.199999999999946,129,25.79999999999994,5.400000000000006,3
31.999999999999964,45,9.0,22.999999999999964,3
31.999999999999993,93,18.599999999999966,13.400000000000027,3
32.39999999999996,90,17.999999999999968,14.399999999999995,3
32.799999999999955,85,16.99999999999997,15.799999999999983,3
32.999999999999964,111,22.199999999999953,10.800000000000011,3
32.99999999999999,107,21.399999999999956,11.600000000000037,3
33.99999999999994,130,25.99999999999994,8.000000000000004,3
34.0,98,19.599999999999962,14.400000000000038,3
34.0,104,20.799999999999958,13.200000000000042,3
34.199999999999946,139,27.799999999999933,6.400000000000013,3
34.39999999999999,106,21.199999999999957,13.200000000000035,3
34.59999999999992,74,14.79999999999998,19.799999999999944,3
36.0,87,17.39999999999997,18.60000000000003,3
36.39999999999996,127,25.39999999999994,11.000000000000021,3
