sample_time,tasks_completed,work_in_process,tasks_forwarded
0,0,1,0
5,0,5,2
10,2,8,10
15,3,12,18
20,6,14,28
25,6,19,40
30,6,24,59
35,9,26,74
40,12,28,85
45,16,29,95
50,19,31,112
55,21,34,129
60,22,38,144
65,23,42,162
70,25,45,177
75,25,50,194
80,27,53,212
85,27,58,230
90,28,62,248
95,32,63,266
100,34,66,278
105,37,68,297
110,39,71,312
115,41,74,325
120,41,79,343
125,43,82,355
130,44,86,373
135,45,90,386
140,47,93,403
