sample_time,tasks_completed,work_in_process,tasks_forwarded
0,0,1,0
5,0,5,6
10,1,9,17
15,3,12,27
20,6,14,37
25,6,19,48
30,10,20,54
35,11,24,71
40,12,28,88
45,14,31,97
50,17,33,107
55,20,35,121
60,24,36,134
65,26,39,147
70,28,42,157
75,30,45,168
80,34,46,178
85,37,48,193
90,41,49,202
95,42,53,213
100,44,56,228
105,46,59,243
110,49,61,255
115,52,63,271
120,54,66,283
125,56,69,296
130,57,73,309
135,58,77,325
140,60,80,343
