sample_time,tasks_completed,work_in_process,tasks_forwarded
0,0,1,0
5,0,5,2
10,0,10,14
15,1,14,27
20,4,16,40
25,6,19,53
30,8,22,62
35,10,25,74
40,13,27,83
45,14,31,100
50,16,34,116
55,19,36,132
60,21,39,145
65,23,42,158
70,25,45,172
75,27,48,185
80,29,51,197
85,30,55,208
90,31,59,223
95,33,62,234
100,33,67,241
105,35,70,255
110,37,73,266
115,37,78,282
120,42,78,290
125,45,80,303
130,47,83,318
135,52,83,330
140,55,85,346
