completion_time,task_id,start_time,process_time,num_operations
9,2,2,7,3
16,3,3,13,3
16,7,7,9,3
17,5,5,12,3
20,0,0,20,3
23,4,4,19,3
24,1,1,23,3
26,17,17,9,3
27,14,14,13,3
33,8,8,25,3
33,6,6,27,3
34,13,13,21,3
38,11,11,27,3
47,15,15,32,3
52,24,24,28,3
53,23,23,30,3
53,16,16,37,3
55,20,20,35,3
57,26,26,31,3
57,22,22,35,3
58,37,37,21,3
59,25,25,34,3
60,21,21,39,3
63,9,9,54,3
76,36,36,40,3
78,33,33,45,3
78,30,30,48,3
84,31,31,53,3
84,41,41,43,3
88,10,10,78,3
94,49,49,45,3
94,53,53,41,3
95,32,32,63,3
96,28,28,68,3
97,45,45,52,3
98,54,54,44,3
103,29,29,74,3
105,52,52,53,3
107,38,38,69,3
109,64,64,45,3
110,62,62,48,3
111,63,63,48,3
112,19,19,93,3
115,75,75,40,3
115,55,55,60,3
116,34,34,82,3
117,35,35,82,3
118,50,50,68,3
122,69,69,53,3
127,46,46,81,3
128,42,42,86,3
129,65,65,64,3
133,68,68,65,3
133,48,48,85,3
137,51,51,86,3
139,40,40,99,3
140,57,57,83,3
