sample_time,tasks_completed,work_in_process,tasks_forwarded
0,0,1,0
5,0,5,5
10,2,8,14
15,3,12,26
20,5,15,41
25,6,19,55
30,6,24,74
35,10,25,90
40,11,29,107
45,16,29,123
50,17,33,139
55,18,37,154
60,20,40,167
65,21,44,182
70,23,47,194
75,26,49,205
80,27,53,220
85,29,56,233
90,32,58,248
95,35,60,261
100,37,63,275
105,41,64,288
110,43,67,301
115,46,69,318
120,49,71,335
125,50,75,353
130,52,78,364
135,55,80,379
140,55,85,395
