completion_time,task_id,start_time,process_time,num_operations
9,2,2,7,3
10,0,0,10,3
13,3,3,10,3
16,7,7,9,3
17,4,4,13,3
18,6,6,12,3
26,8,8,18,3
27,5,5,22,3
28,11,11,17,3
29,9,9,20,3
34,19,19,15,3
37,15,15,22,3
40,16,16,24,3
42,13,13,29,3
46,21,21,25,3
46,42,42,4,3
49,1,1,48,3
50,30,30,20,3
51,17,17,34,3
54,24,24,30,3
55,23,23,32,3
59,26,26,33,3
59,22,22,37,3
59,37,37,22,3
60,18,18,42,3
63,20,20,43,3
65,12,12,53,3
68,34,34,34,3
74,29,29,45,3
74,61,61,13,3
77,39,39,38,3
77,32,32,45,3
78,51,51,27,3
78,56,56,22,3
83,40,40,43,3
83,10,10,73,3
84,47,47,37,3
86,63,63,23,3
86,41,41,45,3
88,65,65,23,3
89,69,69,20,3
92,48,48,44,3
95,27,27,68,3
96,46,46,50,3
103,31,31,72,3
104,89,89,15,3
105,53,53,52,3
106,25,25,81,3
107,35,35,72,3
110,64,64,46,3
112,74,74,38,3
113,62,62,51,3
115,49,49,66,3
119,81,81,38,3
121,59,59,62,3
121,58,58,63,3
128,14,14,114,3
132,86,86,46,3
135,79,79,56,3
137,44,44,93,3
140,87,87,53,3
