completion_time,task_id,start_time,process_time,num_operations
5,1,1,4,3
14,7,7,7,3
14,0,0,14,3
19,5,5,14,3
23,12,12,11,3
23,3,3,20,3
24,4,4,20,3
25,13,13,12,3
25,8,8,17,3
37,2,2,35,3
38,9,9,29,3
42,16,16,26,3
43,25,25,18,3
45,6,6,39,3
46,11,11,35,3
47,14,14,33,3
48,23,23,25,3
54,17,17,37,3
56,10,10,46,3
58,19,19,39,3
62,26,26,36,3
63,21,21,42,3
66,20,20,46,3
73,15,15,58,3
75,18,18,57,3
78,35,35,43,3
83,22,22,61,3
85,27,27,58,3
92,34,34,58,3
92,44,44,48,3
93,31,31,62,3
97,68,68,29,3
97,72,72,25,3
103,45,45,58,3
104,55,55,49,3
106,71,71,35,3
107,39,39,68,3
110,33,33,77,3
112,49,49,63,3
113,42,42,71,3
118,40,40,78,3
119,50,50,69,3
122,61,61,61,3
125,41,41,84,3
125,32,32,93,3
128,47,47,81,3
131,46,46,85,3
134,54,54,80,3
135,59,59,76,3
136,83,83,53,3
139,24,24,115,3
140,51,51,89,3
