sample_time,tasks_completed,work_in_process,tasks_forwarded
0,0,1,0
5,0,5,5
10,1,9,13
15,5,10,22
20,6,14,34
25,8,17,47
30,8,22,65
35,8,27,78
40,13,27,90
45,15,30,108
50,18,32,124
55,19,36,140
60,20,40,156
65,20,45,172
70,22,48,187
75,25,50,198
80,27,53,218
85,29,56,235
90,31,59,248
95,32,63,266
100,34,66,280
105,36,69,292
110,39,71,304
115,40,75,323
120,42,78,339
125,44,81,355
130,45,85,372
135,47,88,387
140,49,91,401
