sample_time,tasks_completed,work_in_process,tasks_forwarded
0,0,1,0
5,0,5,5
10,1,9,21
15,4,11,38
20,7,13,61
25,11,14,86
30,15,15,113
35,18,17,135
40,23,17,160
45,26,19,182
50,29,21,212
55,35,20,236
60,36,24,260
65,41,24,289
70,47,23,315
75,50,25,348
80,52,28,379
85,56,29,410
90,63,27,438
95,67,28,466
100,70,30,497
105,76,29,527
110,80,30,561
115,84,31,586
120,86,34,616
125,95,30,638
130,100,30,665
135,102,33,691
140,108,32,718
