sample_time,tasks_completed,work_in_process,tasks_forwarded
0,0,1,0
5,0,5,4
10,3,7,19
15,5,10,34
20,6,14,57
25,9,16,78
30,13,17,107
35,18,17,130
40,21,19,160
45,26,19,180
50,27,23,203
55,33,22,228
60,35,25,255
65,41,24,281
70,46,24,308
75,49,26,336
80,53,27,366
85,56,29,395
90,60,30,415
95,63,32,446
100,65,35,481
105,69,36,509
110,73,37,537
115,80,35,563
120,84,36,582
125,88,37,603
130,92,38,636
135,99,36,670
140,101,39,703
