sample_time,tasks_completed,work_in_process,tasks_forwarded
0,0,1,0
5,1,4,4
10,4,6,16
15,5,10,29
20,10,10,40
25,11,14,63
30,18,12,78
35,22,13,103
40,26,14,121
45,29,16,144
50,31,19,173
55,37,18,195
60,41,19,216
65,48,17,237
70,55,15,260
75,64,11,271
80,67,13,294
85,69,16,319
90,72,18,348
95,78,17,367
100,83,17,381
105,88,17,402
110,94,16,428
115,98,17,446
120,100,20,465
125,102,23,491
130,104,26,525
135,108,27,552
140,110,30,581
