sample_time,tasks_completed,work_in_process,tasks_forwarded
0,0,1,0
5,0,5,8
10,1,9,22
15,3,12,40
20,7,13,60
25,10,15,81
30,13,17,106
35,17,18,132
40,18,22,167
45,24,21,190
50,29,21,216
55,30,25,249
60,32,28,278
65,34,31,307
70,39,31,332
75,42,33,360
80,43,37,395
85,49,36,422
90,52,38,450
95,55,40,486
100,61,39,512
105,61,44,544
110,66,44,571
115,66,49,605
120,73,47,635
125,79,46,670
130,84,46,703
135,87,48,738
140,94,46,767
