sample_time,tasks_completed,work_in_process,tasks_forwarded
0,0,1,0
5,0,5,4
10,1,9,17
15,5,10,36
20,8,12,53
25,10,15,84
30,15,15,101
35,16,19,127
40,19,21,155
45,22,23,185
50,27,23,217
55,34,21,234
60,38,22,260
65,43,22,279
70,53,17,300
75,58,17,319
80,62,18,342
85,67,18,365
90,70,20,387
95,71,24,417
100,81,19,435
105,83,22,460
110,88,22,487
115,93,22,516
120,96,24,544
125,99,26,575
130,105,25,608
135,112,23,635
140,118,22,655
