sample_time,tasks_completed,work_in_process,tasks_forwarded
0,0,1,0
5,0,5,5
10,2,8,18
15,5,10,33
20,8,12,51
25,11,14,67
30,13,17,94
35,19,16,115
40,22,18,146
45,24,21,171
50,26,24,196
55,32,23,224
60,35,25,253
65,39,26,281
70,42,28,297
75,47,28,320
80,49,31,346
85,53,32,375
90,58,32,402
95,62,33,429
100,65,35,456
105,69,36,491
110,71,39,526
115,76,39,559
120,79,41,590
125,82,43,626
130,86,44,653
135,94,41,683
140,100,40,705
