completion_time,task_id,start_time,process_time,num_operations
7,1,1,6,3
8,4,4,4,3
8,2,2,6,3
11,3,3,8,3
12,0,0,12,3
15,5,5,10,3
18,6,6,12,3
19,13,13,6,3
19,10,10,9,3
25,18,18,7,3
25,17,17,8,3
26,14,14,12,3
26,12,12,14,3
27,8,8,19,3
29,11,11,18,3
31,9,9,22,3
31,25,25,6,3
32,7,7,25,3
33,24,24,9,3
33,16,16,17,3
34,22,22,12,3
35,30,30,5,3
36,20,20,16,3
37,19,19,18,3
37,28,28,9,3
38,31,31,7,3
39,33,33,6,3
41,29,29,12,3
41,26,26,15,3
42,21,21,21,3
45,32,32,13,3
47,37,37,10,3
47,39,39,8,3
51,15,15,36,3
51,36,36,15,3
52,45,45,7,3
54,23,23,31,3
55,40,40,15,3
56,42,42,14,3
57,44,44,13,3
58,38,38,20,3
59,27,27,32,3
60,47,47,13,3
60,43,43,17,3
61,46,46,15,3
61,35,35,26,3
61,52,52,9,3
62,48,48,14,3
62,55,55,7,3
64,34,34,30,3
65,41,41,24,3
66,49,49,17,3
66,51,51,15,3
67,53,53,14,3
68,54,54,14,3
69,57,57,12,3
69,50,50,19,3
70,65,65,5,3
72,58,58,14,3
74,63,63,11,3
80,64,64,16,3
80,56,56,24,3
81,66,66,15,3
82,69,69,13,3
83,60,60,23,3
83,61,61,22,3
86,70,70,16,3
86,73,73,13,3
88,79,79,9,3
88,62,62,26,3
89,85,85,4,3
89,78,78,11,3
89,68,68,21,3
91,71,71,20,3
91,72,72,19,3
92,77,77,15,3
93,74,74,19,3
93,87,87,6,3
96,84,84,12,3
97,92,92,5,3
97,67,67,30,3
98,59,59,39,3
98,75,75,23,3
101,80,80,21,3
103,98,98,5,3
104,76,76,28,3
105,82,82,23,3
107,81,81,26,3
108,100,100,8,3
110,99,99,11,3
111,88,88,23,3
113,94,94,19,3
114,91,91,23,3
115,97,97,18,3
117,101,101,16,3
118,110,110,8,3
118,93,93,25,3
120,108,108,12,3
120,113,113,7,3
121,90,90,31,3
121,96,96,25,3
122,106,106,16,3
123,89,89,34,3
125,105,105,20,3
125,103,103,22,3
126,95,95,31,3
128,112,112,16,3
130,116,116,14,3
131,83,83,48,3
132,119,119,13,3
134,117,117,17,3
134,107,107,27,3
135,122,122,13,3
135,127,127,8,3
136,104,104,32,3
137,102,102,35,3
140,129,129,11,3
140,123,123,17,3
