sample_time,tasks_completed,work_in_process,tasks_forwarded
0,0,1,0
5,0,5,3
10,0,10,18
15,2,13,38
20,5,15,63
25,8,17,88
30,12,18,111
35,16,19,133
40,17,23,156
45,25,20,183
50,30,20,213
55,32,23,238
60,35,25,265
65,38,27,292
70,43,27,322
75,45,30,355
80,49,31,383
85,52,33,415
90,58,32,441
95,61,34,470
100,63,37,505
105,69,36,538
110,71,39,567
115,79,36,592
120,81,39,624
125,85,40,653
130,88,42,688
135,92,43,724
140,97,43,752
