sample_time,tasks_completed,work_in_process,tasks_forwarded
0,0,1,0
5,0,5,4
10,2,8,20
15,3,12,43
20,7,13,66
25,13,12,84
30,19,11,104
35,23,12,126
40,27,13,149
45,29,16,171
50,36,14,189
55,37,18,215
60,42,18,242
65,49,16,264
70,53,17,281
75,58,17,304
80,63,17,325
85,66,19,339
90,70,20,357
95,72,23,381
100,78,22,397
105,82,23,419
110,88,22,445
115,91,24,469
120,94,26,496
125,99,26,524
130,104,26,548
135,114,21,565
140,117,23,582
