sample_time,tasks_completed,work_in_process,tasks_forwarded
0,0,1,0
5,0,5,2
10,1,9,16
15,2,13,38
20,2,18,65
25,7,18,87
30,12,18,115
35,14,21,138
40,18,22,159
45,22,23,188
50,25,25,221
55,31,24,251
60,33,27,282
65,39,26,305
70,41,29,339
75,47,28,369
80,48,32,397
85,51,34,431
90,54,36,459
95,60,35,486
100,64,36,518
105,66,39,551
110,70,40,586
115,76,39,616
120,77,43,648
125,79,46,688
130,84,46,720
135,92,43,753
140,95,45,783
