sample_time,tasks_completed,work_in_process,tasks_forwarded
0,0,1,0
5,0,5,6
10,3,7,17
15,6,9,25
20,9,11,46
25,13,12,64
30,18,12,78
35,21,14,94
40,23,17,121
45,27,18,145
50,27,23,171
55,34,21,199
60,38,22,226
65,41,24,250
70,45,25,277
75,49,26,295
80,53,27,320
85,54,31,352
90,59,31,378
95,62,33,410
100,67,33,438
105,71,34,469
110,75,35,497
115,80,35,529
120,84,36,557
125,87,38,591
130,92,38,619
135,96,39,649
140,100,40,675
