sample_time,tasks_completed,work_in_process,tasks_forwarded
0,0,1,0
5,0,5,4
10,1,9,19
15,5,10,29
20,6,14,44
25,8,17,60
30,11,19,78
35,14,21,93
40,17,23,109
45,22,23,129
50,24,26,149
55,27,28,166
60,30,30,186
65,32,33,207
70,35,35,227
75,41,34,243
80,45,35,265
85,50,35,284
90,51,39,305
95,56,39,323
100,58,42,342
105,61,44,364
110,64,46,383
115,68,47,406
120,71,49,426
125,76,49,445
130,78,52,472
135,79,56,498
140,80,60,521
