completion_time,task_id,start_time,process_time,num_operations
9,1,1,8,3
12,0,0,12,3
13,2,2,11,3
16,3,3,13,3
17,7,7,10,3
26,5,5,21,3
31,15,15,16,3
35,14,14,21,3
39,18,18,21,3
39,22,22,17,3
40,16,16,24,3
40,24,24,16,3
42,13,13,29,3
44,30,30,14,3
47,20,20,27,3
47,11,11,36,3
49,28,28,21,3
51,17,17,34,3
53,32,32,21,3
53,43,43,10,3
54,44,44,10,3
58,21,21,37,3
59,26,26,33,3
61,27,27,34,3
62,25,25,37,3
64,31,31,33,3
66,6,6,60,3
68,9,9,59,3
69,40,40,29,3
70,19,19,51,3
71,38,38,33,3
73,36,36,37,3
76,50,50,26,3
77,51,51,26,3
80,4,4,76,3
82,64,64,18,3
83,47,47,36,3
86,37,37,49,3
86,48,48,38,3
91,49,49,42,3
94,41,41,53,3
95,53,53,42,3
98,65,65,33,3
103,23,23,80,3
103,88,88,15,3
106,57,57,49,3
109,76,76,33,3
110,45,45,65,3
113,71,71,42,3
113,66,66,47,3
114,73,73,41,3
119,61,61,58,3
120,42,42,78,3
122,100,100,22,3
125,77,77,48,3
127,12,12,115,3
128,8,8,120,3
131,81,81,50,3
131,80,80,51,3
132,34,34,98,3
134,55,55,79,3
135,58,58,77,3
138,52,52,86,3
140,60,60,80,3
