sample_time,tasks_completed,work_in_process,tasks_forwarded
0,0,1,0
5,0,5,4
10,1,9,19
15,4,11,31
20,7,13,49
25,10,15,70
30,14,16,79
35,15,20,99
40,17,23,120
45,22,23,135
50,24,26,156
55,26,29,185
60,29,31,207
65,32,33,230
70,35,35,251
75,38,37,270
80,40,40,297
85,43,42,316
90,45,45,337
95,50,45,356
100,52,48,379
105,54,51,399
110,57,53,420
115,60,55,445
120,62,58,471
125,65,60,493
130,68,62,514
135,72,63,533
140,73,67,558
