sample_time,tasks_completed,work_in_process,tasks_forwarded
0,0,1,0
5,0,5,4
10,1,9,17
15,4,11,32
20,7,13,51
25,10,15,68
30,16,14,81
35,17,18,102
40,19,21,122
45,19,26,145
50,22,28,166
55,25,30,189
60,28,32,210
65,31,34,232
70,35,35,246
75,39,36,268
80,42,38,278
85,45,40,301
90,53,37,316
95,56,39,336
100,60,40,356
105,61,44,379
110,63,47,396
115,66,49,416
120,68,52,436
125,71,54,456
130,76,54,479
135,80,55,496
140,84,56,516
