completion_time,task_id,start_time,process_time,num_operations
7,1,1,6,3
9,0,0,9,3
11,5,5,6,3
13,6,6,7,3
13,2,2,11,3
14,9,9,5,3
14,3,3,11,3
15,4,4,11,3
16,7,7,9,3
21,14,14,7,3
21,13,13,8,3
25,15,15,10,3
26,8,8,18,3
27,11,11,16,3
28,18,18,10,3
32,12,12,20,3
32,16,16,16,3
34,20,20,14,3
36,27,27,9,3
37,26,26,11,3
38,23,23,15,3
39,10,10,29,3
41,19,19,22,3
42,22,22,20,3
43,24,24,19,3
43,29,29,14,3
44,34,34,10,3
45,25,25,20,3
46,31,31,15,3
47,38,38,9,3
48,30,30,18,3
54,33,33,21,3
56,47,47,9,3
57,21,21,36,3
57,37,37,20,3
58,39,39,19,3
61,28,28,33,3
62,32,32,30,3
63,36,36,27,3
63,17,17,46,3
65,49,49,16,3
68,41,41,27,3
71,40,40,31,3
71,45,45,26,3
71,51,51,20,3
71,48,48,23,3
74,44,44,30,3
77,56,56,21,3
81,35,35,46,3
82,59,59,23,3
88,78,78,10,3
88,50,50,38,3
89,53,53,36,3
92,57,57,35,3
92,64,64,28,3
92,69,69,23,3
94,54,54,40,3
96,61,61,35,3
98,58,58,40,3
98,62,62,36,3
98,42,42,56,3
100,67,67,33,3
100,76,76,24,3
100,79,79,21,3
101,52,52,49,3
102,68,68,34,3
107,82,82,25,3
107,86,86,21,3
109,66,66,43,3
113,80,80,33,3
114,43,43,71,3
116,71,71,45,3
117,83,83,34,3
118,94,94,24,3
119,74,74,45,3
120,113,113,7,3
120,116,116,4,3
123,72,72,51,3
124,77,77,47,3
125,81,81,44,3
126,75,75,51,3
129,104,104,25,3
132,46,46,86,3
133,90,90,43,3
134,106,106,28,3
135,70,70,65,3
137,55,55,82,3
140,60,60,80,3
