sample_time,tasks_completed,work_in_process,tasks_forwarded
0,0,1,0
5,0,5,5
10,3,7,18
15,5,10,32
20,6,14,49
25,7,18,66
30,7,23,87
35,10,25,106
40,14,26,126
45,18,27,149
50,19,31,168
55,20,35,192
60,21,39,212
65,24,41,234
70,28,42,251
75,31,44,272
80,34,46,287
85,35,50,314
90,38,52,336
95,41,54,358
100,46,54,378
105,51,54,393
110,55,55,417
115,59,56,434
120,60,60,445
125,62,63,466
130,64,66,490
135,69,66,508
140,72,68,529
